publisher,year,set,subset,type,id,side1,strokes,side1p,side2,side2b,side2p,lang
無,其他,部首,一畫,部首,1,乙,1,,也,乙,,
無,其他,部首,一畫,部首,2,一,1,,上,一,,
無,其他,部首,一畫,部首,3,亅,1,,了,亅,,
無,其他,部首,一畫,部首,4,丶,1,,主,丶,,
無,其他,部首,七畫,部首,1,缶,7,,缸,缶,,
無,其他,部首,七畫,部首,2,酉,7,,酒,酉,,
無,其他,部首,七畫,部首,3,里,7,,重,里,,
無,其他,部首,七畫,部首,4,見,7,,見,見,,
無,其他,部首,七畫,部首,5,車,7,,輕,車,,
無,其他,部首,七畫,部首,6,身,7,,身,身,,
無,其他,部首,七畫,部首,7, ⻊,7,足,路,足,,
無,其他,部首,七畫,部首,8,走,7,,起,走,,
無,其他,部首,三畫,部首,1,扌,3,ㄕㄡˇ,拍,手,,
無,其他,部首,三畫,部首,2,工,3,,左,工,,
無,其他,部首,三畫,部首,3,口,3,,右,口,,
無,其他,部首,三畫,部首,4,女,3,,好,女,,
無,其他,部首,三畫,部首,5,夕,3,,多,夕,,
無,其他,部首,三畫,部首,6,己,3,,己,己,,
無,其他,部首,三畫,部首,7,攵,3,撲,放,攴,撲,zh-CN
無,其他,部首,三畫,部首,8,广,3,眼,床,广,眼,
無,其他,部首,三畫,部首,9,弓,3,,弟,弓,,
無,其他,部首,三畫,部首,10,巾,3,,幫,巾,,
無,其他,部首,三畫,部首,11,尢,3,汪,就,尢,汪,
無,其他,部首,三畫,部首,12,宀,3,,完,宀,,
無,其他,部首,三畫,部首,13,囗,3,,園,囗,,
無,其他,部首,三畫,部首,14,凵,3,,出,凵,,
無,其他,部首,三畫,部首,15,彡,3,,彩,彡,,
無,其他,部首,三畫,部首,16,土,3,,在,土,,
無,其他,部首,三畫,部首,17,彳,3,,從,彳,,
無,其他,部首,三畫,部首,18, 阝,3,邑,那,邑,,
無,其他,部首,三畫,部首,19,阝 ,3,阜,陪,阜,,
無,其他,部首,三畫,部首,20,山,3,,山,山,,
無,其他,部首,三畫,部首,21,大,3,,大,大,,
無,其他,部首,三畫,部首,22,氵,3,水,海,水,,
無,其他,部首,三畫,部首,23,子,3,,子,子,,
無,其他,部首,三畫,部首,24,小,3,,小,小,,
無,其他,部首,九畫,部首,1,面,9,,面,面,,
無,其他,部首,九畫,部首,2,音,9,,音,音,,
無,其他,部首,九畫,部首,3,革,9,,鞋,革,,
無,其他,部首,九畫,部首,4,香,9,,香,香,,
無,其他,部首,九畫,部首,5,風,9,,風,風,,
無,其他,部首,九畫,部首,6,頁,9,,頭,頁,,
無,其他,部首,二畫,部首,1,亻,2,ㄖㄣˊ,你,人,,
無,其他,部首,二畫,部首,2,刀,2,,分,刀,,
無,其他,部首,二畫,部首,3,卜,2,,卡,卜,,
無,其他,部首,二畫,部首,4,力,2,,加,力,,
無,其他,部首,二畫,部首,5,亠,2,,享,亠,,
無,其他,部首,二畫,部首,6,儿,2,人,先,儿,人,
無,其他,部首,二畫,部首,7,冂,2,,再,冂,,
無,其他,部首,二畫,部首,8,厶,2,,去,厶,,
無,其他,部首,二畫,部首,9,匕,2,,化,匕,,
無,其他,部首,二畫,部首,10,十,2,,千,十,,
無,其他,部首,二畫,部首,11,又,2,,友,又,,
無,其他,部首,二畫,部首,12,入,2,,兩,入,,
無,其他,部首,五畫,部首,1,白,5,,的,白,,
無,其他,部首,五畫,部首,2,生,5,,生,生,,
無,其他,部首,五畫,部首,3,矢,5,,短,矢,,
無,其他,部首,五畫,部首,4,穴,5,,空,穴,,
無,其他,部首,五畫,部首,5,母,5,毋,每,毋,,
無,其他,部首,五畫,部首,6,比,5,,比,比,,
無,其他,部首,五畫,部首,7, 衤,5,,裡,衣,,
無,其他,部首,五畫,部首,8,禾,5,,秋,禾,,
無,其他,部首,五畫,部首,9,目,5,,看,目,,
無,其他,部首,八畫,部首,1,金,8,,金,金,,
無,其他,部首,八畫,部首,2,非,8,,靠,非,,
無,其他,部首,八畫,部首,3,雨,8,,雲,雨,,
無,其他,部首,八畫,部首,4,長,8,,長,長,,
無,其他,部首,八畫,部首,5,隹,8,,隻,隹,,
無,其他,部首,八畫,部首,6,青,8,,青,青,,
無,其他,部首,八畫,部首,7,門,8,,開,門,,
無,其他,部首,六畫,部首,1,言,6,,誰,言,,
無,其他,部首,六畫,部首,2,自,6,,自,自,,
無,其他,部首,六畫,部首,3,米,7,,糖,米,,
無,其他,部首,六畫,部首,4,舟,6,,船,舟,,
無,其他,部首,六畫,部首,5,襾,6,婭,要,襾,婭,
無,其他,部首,六畫,部首,6,耳,6,,聽,耳,,
無,其他,部首,六畫,部首,7,竹,6,,箏,竹,,
無,其他,部首,六畫,部首,8, 糹,6,糸,紅,糸,,
無,其他,部首,六畫,部首,9,虫,6,毀,蛙,虫,毀,
無,其他,部首,十一畫,部首,1,魚,11,,魚,魚,,
無,其他,部首,十一畫,部首,2,鳥,11,,鳥,鳥,,
無,其他,部首,十一畫,部首,3,麻,11,,麼,麻,,
無,其他,部首,十二畫,部首,1,黑,12,,黑,黑,,
無,其他,部首,十畫,部首,1,馬,10,,馬,馬,,
無,其他,部首,十畫,部首,2,高,10,,高,高,,
無,其他,部首,四畫,部首,1,辶,4,辵,這,辵,,
無,其他,部首,四畫,部首,2,日,4,,是,日,,
無,其他,部首,四畫,部首,3,戈,4,,我,戈,,
無,其他,部首,四畫,部首,4,方,4,,於,方,,
無,其他,部首,四畫,部首,5,片,4,,片,片,,
無,其他,部首,四畫,部首,6,火,4,,燈,火,,
無,其他,部首,四畫,部首,7,⺼,4,肉,脱,肉,,
無,其他,部首,四畫,部首,8,父,4,,爸,父,,
無,其他,部首,四畫,部首,9,止,4,,正,止,,
無,其他,部首,四畫,部首,10,欠,4,,歌,欠,,
無,其他,部首,四畫,部首,11,斤,4,,新,斤,,
無,其他,部首,四畫,部首,12,礻,4,,神,示,,
無,其他,部首,四畫,部首,13,艹,4,,花,艸,,
無,其他,部首,四畫,部首,14,木,4,,朵,木,,
無,其他,部首,四畫,部首,15,𤣩,4,玉,玩,玉,,
無,其他,部首,四畫,部首,16,月,4,,朋,月,,
無,其他,部首,四畫,部首,17,心,4,,心,心,,
康軒,112學年,一年上,第一課,,1,拍,8,,拍,球拍,,
康軒,112學年,一年上,第一課,,2,手,4,,手,雙手,,
康軒,112學年,一年上,第一課,,3,左,5,,左,左手,,
康軒,112學年,一年上,第一課,,4,右,5,,右,右邊,,
康軒,112學年,一年上,第一課,,5,你,7,,你,你們,,
康軒,112學年,一年上,第一課,,6,他,5,,他,他們,,
康軒,112學年,一年上,第一課,,7,也,3,,也,也是,,
康軒,112學年,一年上,第一課,,8,上,3,,上,上樓,,
康軒,112學年,一年上,第一課,,9,下,3,,下,樓下,,
康軒,112學年,一年上,第六課,,1,路,13,,路,路人,,
康軒,112學年,一年上,第六課,,2,長,8,,長,長遠,,
康軒,112學年,一年上,第六課,,3,白,5,,白,白沙,,
康軒,112學年,一年上,第六課,,4,花,8,,花,櫻花,,
康軒,112學年,一年上,第六課,,5,紅,9,,紅,紅包,,
康軒,112學年,一年上,第六課,,6,走,7,,走,走路,,
康軒,112學年,一年上,第六課,,7,在,6,,在,在家,,
康軒,112學年,一年上,第六課,,8,向,6,,向,方向,,
康軒,112學年,一年上,第六課,,9,說,14,,說,說話,,
康軒,112學年,一年上,第六課,,10,朵,6,,朵,一󠇢朵,,
康軒,112學年,一年上,第六課,,11,從,11,,從,跟從,,
康軒,112學年,一年上,第六課,,12,頭,16,,頭,頭髮,,
康軒,112學年,一年上,第六課,,13,那,11,,那,那裡,,
康軒,112學年,一年上,第五課,,1,比,4,,比,比較,,
康軒,112學年,一年上,第五課,,2,門,8,,門,門口,,
康軒,112學年,一年上,第五課,,3,裡,12,,裡,裡面,,
康軒,112學年,一年上,第五課,,4,外,5,,外,外婆,,
康軒,112學年,一年上,第五課,,5,有,6,,有,擁有,,
康軒,112學年,一年上,第五課,,6,什,4,ㄕㄣˇ,什,什麼,,
康軒,112學年,一年上,第五課,,7,麼,14,,麼,怎麼,,
康軒,112學年,一年上,第五課,,8,不,4,,不,不一樣,,
康軒,112學年,一年上,第五課,,9,同,6,,同,同學,,
康軒,112學年,一年上,第五課,,10,早,6,,早,早安,,
康軒,112學年,一年上,第五課,,11,晚,11,,晚,晚上,,
康軒,112學年,一年上,第五課,,12,王,4,,王,君王,,
康軒,112學年,一年上,第五課,,13,主,5,,主,主要,,
康軒,112學年,一年上,第五課,,14,又,2,,又,又是你,,
康軒,112學年,一年上,第四課,,1,子,3,,子󠇡,女孩子󠇡,,
康軒,112學年,一年上,第四課,,2,小,3,,小,小時候,,
康軒,112學年,一年上,第四課,,3,課,15,,課,上課,,
康軒,112學年,一年上,第四課,,4,兩,8,,兩,兩個󠇡,,
康軒,112學年,一年上,第四課,,5,人,2,,人,好人,,
康軒,112學年,一年上,第四課,,6,拉,8,,拉,拉扯,,
康軒,112學年,一年上,第四課,,7,看,9,,看,看書,,
康軒,112學年,一年上,第四課,,8,找,7,,找,尋找,,
康軒,112學年,一年上,第四課,,9,隻,10,,隻,一隻,,
康軒,112學年,一年上,第四課,,10,青,8,,青,瘀青,,
康軒,112學年,一年上,第四課,,11,蛙,12,,蛙,青蛙,,
康軒,112學年,一年上,第四課,,12,開,12,,開,開心,,
康軒,112學年,一年上,第四課,,13,心,4,,心,心情,,
康軒,112學年,一年上,第三課,,1,秋,9,,秋,秋天,,
康軒,112學年,一年上,第三課,,2,千,3,,千,千年,,
康軒,112學年,一年上,第三課,,3,和,8,,和󠇡,我和󠇡你,,
康軒,112學年,一年上,第三課,,4,玩,8,,玩,玩具,,
康軒,112學年,一年上,第三課,,5,陪,11,,陪,陪伴,,
康軒,112學年,一年上,第三課,,6,高,10,,高,高山,,
康軒,112學年,一年上,第三課,,7,山,3,,山,陽明山,,
康軒,112學年,一年上,第三課,,8,到,8,,到,到達,,
康軒,112學年,一年上,第三課,,9,大,3,,大,大概,,
康軒,112學年,一年上,第三課,,10,海,10,,海,大海,,
康軒,112學年,一年上,第三課,,11,朋,8,,朋,朋友,,
康軒,112學年,一年上,第三課,,12,友,4,,友,友善,,
康軒,112學年,一年上,第三課,,13,們,10,,們,我們,,
康軒,112學年,一年上,第三課,,14,起,10,,起,起床,,
康軒,112學年,一年上,第二課,,1,這,11,,這,這裡,,
康軒,112學年,一年上,第二課,,2,是,9,,是,是非,,
康軒,112學年,一年上,第二課,,3,誰,15,,誰,是誰,,
康軒,112學年,一年上,第二課,,4,的,8,,的,好的,,
康軒,112學年,一年上,第二課,,5,我,7,,我,我的,,
康軒,112學年,一年上,第二課,,6,分,4,,分,分開,,
康軒,112學年,一年上,第二課,,7,好,6,,好,很好,,
康軒,112學年,一年上,第二課,,8,了,2,,了,好了,,
康軒,112學年,一年上,第二課,,9,啊,11,,啊,啊󠇡！,,
康軒,112學年,一年上,第二課,,10,多,6,,多,多少,,
康軒,112學年,一年上,第二課,,11,個,10,,個,個人,,
無,其他,生活,114假日,假日,1,元旦,,,元旦,1月1日,,
無,其他,生活,114假日,假日,2,除夕,,,除夕,1月28日,,
無,其他,生活,114假日,假日,3,春節,,,春節,1月29日,,
無,其他,生活,114假日,假日,4,和平紀念日,,,和平紀念日,2月28日,,
無,其他,生活,114假日,假日,5,淸明節,,,淸明節,4月4日,,
無,其他,生活,114假日,假日,6,兒童節,,,兒童節,4月4日,,
無,其他,生活,114假日,假日,7,端午節,,,端午節,5月31日,,
無,其他,生活,114假日,假日,10,教師節,,,教師節,9月28日,,
無,其他,生活,114假日,假日,11,中秋節,,,中秋節,10月6日,,
無,其他,生活,114假日,假日,12,雙十節,,,雙十節,10月10日,,
無,其他,生活,生肖,,1,鼠,,,鼠,鼠年,,
無,其他,生活,生肖,,2,牛,,,牛,牛年,,
無,其他,生活,生肖,,3,虎,,,虎,虎年,,
無,其他,生活,生肖,,4,兔,,,兔,兔年,,
無,其他,生活,生肖,,5,龍,,,龍,龍年,,
無,其他,生活,生肖,,6,蛇,,,蛇,蛇年,,
無,其他,生活,生肖,,7,馬,,,馬,馬年,,
無,其他,生活,生肖,,8,羊,,,羊,羊年,,
無,其他,生活,生肖,,9,猴,,,猴,猴年,,
無,其他,生活,生肖,,10,雞,,,雞,雞年,,
無,其他,生活,生肖,,11,狗,,,狗,狗年,,
無,其他,生活,生肖,,12,豬,,,豬,豬年,,
無,其他,生活,天干數,天干,1,甲,,,甲,第一名,,
無,其他,生活,天干數,天干,2,乙,,,乙,第二名,,
無,其他,生活,天干數,天干,3,丙,,,丙,第三名,,
無,其他,生活,天干數,天干,4,丁,,,丁,第四名,,
無,其他,生活,天干數,天干,5,戊,,,戊,第五名,,
無,其他,生活,天干數,天干,6,己,,,己,第六名,,
無,其他,生活,天干數,天干,7,庚,,,庚,第七名,,
無,其他,生活,天干數,天干,8,辛,,,辛,第八名,,
無,其他,生活,天干數,天干,9,壬,,,壬,第九名,,
無,其他,生活,天干數,天干,10,癸,,,癸,第十名,,
無,其他,生活,大寫數,,1,零,,,零,〇分,,
無,其他,生活,大寫數,,2,壹,,,壹,一分,,
無,其他,生活,大寫數,,3,貳,,,貳,二分,,
無,其他,生活,大寫數,,4,參,,三,參󠇣,三分,,
無,其他,生活,大寫數,,5,肆,,,肆,四分,,
無,其他,生活,大寫數,,6,伍,,,伍,五分,,
無,其他,生活,大寫數,,7,陸,,六,陸󠇡,六分,,
無,其他,生活,大寫數,,8,柒,,,柒,七分,,
無,其他,生活,大寫數,,9,捌,,,捌,八分,,
無,其他,生活,大寫數,,10,玖,,,玖,九分,,
無,其他,生活,大寫數,,11,拾,,,拾,十分,,
無,其他,生活,大寫數,,12,佰,,,佰,100分,,
無,其他,生活,大寫數,,13,仟,,,仟,1000分,,
無,其他,生活,大寫數,,14,萬,,,萬,"10,000分",,
無,其他,生活,大寫數,,15,拾萬,,,拾萬,"100,000分",,
無,其他,生活,大寫數,,16,佰萬,,,佰萬,"1,000,000分",,
無,其他,生活,大寫數,,17,億,,,億,"100,000,000分",,
無,其他,生活,大寫數,,18,兆,,,兆,一萬億,,
無,其他,生活,量詞,,1,個,,,個,一個人,,
無,其他,生活,量詞,,2,塊,,,塊,一塊錢,,
無,其他,生活,量詞,,3,隻,,,隻,一隻鳥,,
無,其他,生活,量詞,,4,本,,,本,一本書,,
無,其他,生活,量詞,,5,輛,,,輛,一輛車,,
無,其他,生活,量詞,,6,瓶,,,瓶,一瓶酒,,
無,其他,生活,量詞,,7,杯,,,杯,一杯水,,
無,其他,生活,量詞,,8,雙,,,雙,一雙鞋,,
無,其他,生活,量詞,,9,件,,,件,一件衣服,,
無,其他,生活,量詞,,10,張,,,張,一張紙,,
無,其他,生活,量詞,,11,碗,,,碗,一碗飯,,
無,其他,生活,量詞,,12,種,,,種,一種蘋果,,
無,其他,生活,量詞,,13,匹,,,匹,一匹馬,,
無,其他,生活,量詞,,14,頭,,,頭,一頭豬,,
無,其他,生活,量詞,,15,條,,,條,一條魚,,
無,其他,生活,量詞,,16,位,,,位,一位客人,,
無,其他,生活,量詞,,17,名,,,名,一名學生,,
無,其他,生活,量詞,,18,些,,,些,一些東西,,
無,其他,生活,量詞,,19,家,,,家,一家公司,,
無,其他,生活,量詞,,20,場,,,場,一場球賽,,
無,其他,生活,量詞,,21,句,,,句,一句話,,
無,其他,生活,量詞,,22,段,,,段,一段時間,,
無,其他,生活,量詞,,23,分,,,分,三分之一,,
無,其他,生活,量詞,,24,處,,,處,兩處錯誤,,
無,其他,生活,量詞,,25,片,,,片,一片土地,,
無,其他,生活,量詞,,26,套,,,套,一套書,,
無,其他,生活,量詞,,27,座,,,座,一座山,,
無,其他,生活,量詞,,28,部,,,部,一部電影,,
無,其他,生活,量詞,,29,則,,,則,一則廣告,,
無,其他,生活,量詞,,30,層,,,層,一層樓,,
無,其他,生活,量詞,,31,樣,,,樣,兩樣點心,,
無,其他,生活,量詞,,32,群,,,群,一群人,,
無,其他,生活,量詞,,33,支,,,支,一支筆,,
無,其他,生活,量詞,,34,篇,,,篇,一篇文章,,
無,其他,生活,量詞,,35,股,,,股,一股香味,,
無,其他,生活,量詞,,36,首,,,首,一首歌,,
無,其他,生活,量詞,,37,顆,,,顆,一顆星星,,
無,其他,生活,量詞,,38,組,,,組,一組遊客,,
無,其他,生活,量詞,,39,盞,,,盞,一盞燈,,
無,其他,生活,量詞,,40,口,,,口,三口人,,
無,其他,生活,量詞,,41,把,,,把,一把刀,,
無,其他,生活,量詞,,42,間,,,間,一間睡房,,
無,其他,生活,量詞,,43,筆,,,筆,一筆錢,,
無,其他,生活,量詞,,44,所,,,所,一所學校,,
無,其他,生活,量詞,,45,對,,,對,一對筷子,,
無,其他,生活,量詞,,46,根,,,根,一根頭髮,,
無,其他,生活,量詞,,47,幅,,,幅,一幅畫,,
無,其他,生活,量詞,,48,道,,,道,一道彩虹,,
無,其他,生活,量詞,,49,撥,,,撥,一撥人,,
無,其他,生活,量詞,,50,隊,,,隊,一隊戰士,,
無,其他,生活,量詞,,51,堆,,,堆,一堆垃圾,,
無,其他,生活,量詞,,52,陣,,,陣,一陣笑聲,,
無,其他,生活,量詞,,53,面,,,面,一面鏡子,,
無,其他,生活,量詞,,54,台,,,台,一台電腦,,
無,其他,生活,量詞,,55,局,,,局,一局象棋,,
無,其他,生活,量詞,,56,棵,,,棵,一棵樹,,
無,其他,生活,量詞,,57,盒,,,盒,一盒糖果,,
無,其他,生活,量詞,,58,戶,,,戶,一戶人家,,
無,其他,生活,量詞,,59,棟,,,棟,一棟樓,,
無,其他,生活,量詞,,60,節,,,節,一節課,,
無,其他,生活,量詞,,61,封,,,封,一封信,,
無,其他,生活,量詞,,62,班,,,班,一班火車,,
無,其他,生活,量詞,,63,盤,,,盤,一盤菜,,
無,其他,生活,量詞,,64,副,,,副,一副眼鏡,,
無,其他,生活,量詞,,65,趟,,,趟,白走一趟,,
無,其他,生活,量詞,,66,團,,,團,一團麵,,
無,其他,生活,量詞,,67,束,,,束,一束花,,
無,其他,生活,量詞,,68,間,,,間,一間睡房,,
無,其他,生活,量詞,,69,架,,,架,一架飛機,,
無,其他,生活,量詞,,70,頓,,,頓,一頓飯,,
無,其他,生活,量詞,,71,壺,,,壺,一壺茶,,
無,其他,生活,量詞,,72,朵,,,朵,一朵花,,
無,其他,生活,量詞,,73,排,,,排,一排椅子,,
無,其他,生活,量詞,,74,份,,,份,一份報紙,,
無,其他,生活,量詞,,75,具,,,具,一具屍體,,
無,其他,生活,量詞,,76,包,,,包,一包米,,
無,其他,生活,量詞,,77,罐,,,罐,一罐果醬,,
無,其他,生活,量詞,,78,粒,,,粒,一粒米,,
無,其他,生活,量詞,,79,卷,,,卷,一卷紙,,
無,其他,生活,量詞,,80,堂,,,堂,一堂課,,
無,其他,生活,量詞,,81,枝,,,枝,一枝梅花,,
無,其他,生活,量詞,,82,桌,,,桌,一桌客人,,
無,其他,生活,量詞,,83,桶,,,桶,一桶油,,
無,其他,生活,量詞,,84,串,,,串,一串葡萄,,
無,其他,生活,量詞,,85,列,,,列,一列火車,,
無,其他,生活,量詞,,86,箱,,,箱,一箱紙,,
無,其他,生活,量詞,,87,扇,,,扇,一扇窗,,
康軒,113學年,二年上,第一課,,1,年,6,,年,年記,,
康軒,113學年,二年上,第一課,,2,希,7,,希,希望,,
康軒,113學年,二年上,第一課,,3,望,11,,望,盼望,,
康軒,113學年,二年上,第一課,,4,坐,7,,坐,坐姿,,
康軒,113學年,二年上,第一課,,5,位,7,,位,位置,,
康軒,113學年,二年上,第一課,,6,本,5,,本,課本,,
康軒,113學年,二年上,第一課,,7,淡,11,,淡,淡水,,
康軒,113學年,二年上,第一課,,8,書,10,,書,書店,,
康軒,113學年,二年上,第一課,,9,老,6,,老,老闆,,
康軒,113學年,二年上,第一課,,10,師,10,,師,律師,,
康軒,113學年,二年上,第一課,,11,以,5,,以,以後,,
康軒,113學年,二年上,第一課,,12,為,9,,為,以為,,
康軒,113學年,二年上,第一課,,13,故,9,,故,故事,,
康軒,113學年,二年上,第一課,,14,用,5,,用,用心,,
康軒,113學年,二年上,第一課,,15,力,2,,力,力量,,
康軒,113學年,二年上,第一課,,16,只,5,ㄓˇ,只,只要,,
康軒,113學年,二年上,第一課,,17,現,11,,現,現在,,
康軒,113學年,二年上,第一課,,18,還,17,,還,還是,,
康軒,113學年,二年上,第一課,,19,聲,17,,聲,歌聲,,
康軒,113學年,二年上,第一課,,20,矮,13,,矮,矮小,,
康軒,113學年,二年上,第十課,,1,冬,5,,冬,冬天,,
康軒,113學年,二年上,第十課,,2,灰,6,,灰,灰心,,
康軒,113學年,二年上,第十課,,3,北,5,,北,臺北,,
康軒,113學年,二年上,第十課,,4,冷,7,,冷,寒冷,,
康軒,113學年,二年上,第十課,,5,飛,9,,飛,飛翔,,
康軒,113學年,二年上,第十課,,6,牠,7,,牠,動物,,
康軒,113學年,二年上,第十課,,7,發,12,ㄈㄚ,發,發現,,
康軒,113學年,二年上,第十課,,8,冒,9,,冒,感冒,,
康軒,113學年,二年上,第十課,,9,煙,13,,煙,煙火,,
康軒,113學年,二年上,第十課,,10,圍,12,,圍,圍巾,,
康軒,113學年,二年上,第十課,,11,飯,12,,飯,白飯,,
康軒,113學年,二年上,第十課,,12,咪,9,,咪,貓咪咪,,
康軒,113學年,二年上,第十課,,13,團,14,,團,團圓,,
康軒,113學年,二年上,第十課,,14,聚,14,,聚,聚會,,
康軒,113學年,二年上,第十課,,15,愉,12,,愉,愉快,,
康軒,113學年,二年上,第十課,,16,火,4,,火,火災,,
康軒,113學年,二年上,第十課,,17,鍋,17,,鍋,火鍋,,
康軒,113學年,二年上,第十課,,18,妙,7,,妙,美妙,,
康軒,113學年,二年上,第十課,,19,鼓,13,,鼓,打鼓,,
康軒,113學年,二年上,第十課,,20,聊,11,,聊,無聊,,
康軒,113學年,二年上,第六課,,1,鎮,18,,鎮,城鎮,,
康軒,113學年,二年上,第六課,,2,餅,14,,餅,餅乾,,
康軒,113學年,二年上,第六課,,3,節,13,,節,節日,,
康軒,113學年,二年上,第六課,,4,活,9,,活,活動,,
康軒,113學年,二年上,第六課,,5,進,12,,進,進步,,
康軒,113學年,二年上,第六課,,6,排,11,,排,排隊,,
康軒,113學年,二年上,第六課,,7,遠,14,,遠,遙遠,,
康軒,113學年,二年上,第六課,,8,籃,20,,籃,籃框,,
康軒,113學年,二年上,第六課,,9,近,8,,近,靠近,,
康軒,113學年,二年上,第六課,,10,愛,13,,愛,愛心,,
康軒,113學年,二年上,第六課,,11,月,4,,月,月亮,,
康軒,113學年,二年上,第六課,,12,乾,11,ㄍㄢ,乾,果乾,,
康軒,113學年,二年上,第六課,,13,甜,11,,甜,甜蜜,,
康軒,113學年,二年上,第六課,,14,客,9,,客,客人,,
康軒,113學年,二年上,第六課,,15,買,12,,買,買賣,,
康軒,113學年,二年上,第六課,,16,親,16,,親,親切,,
康軒,113學年,二年上,第六課,,17,如,6,,如,如果,,
康軒,113學年,二年上,第六課,,18,意,13,,意,意思,,
康軒,113學年,二年上,第六課,,19,柿,9,,柿,柿子,,
康軒,113學年,二年上,第六課,,20,埔,10,,埔,北埔,,
康軒,113學年,二年上,第七課,,1,衣,6,,衣,衣服,,
康軒,113學年,二年上,第七課,,2,胖,9,,胖,肥胖,,
康軒,113學年,二年上,第七課,,3,針,10,,針,時針,,
康軒,113學年,二年上,第七課,,4,簡,18,,簡,簡單,,
康軒,113學年,二年上,第七課,,5,單,12,,單,孤單,,
康軒,113學年,二年上,第七課,,6,聰,17,,聰,聰明,,
康軒,113學年,二年上,第七課,,7,明,8,,明,明亮,,
康軒,113學年,二年上,第七課,,8,臣,6,,臣,臣服,,
康軒,113學年,二年上,第七課,,9,敢,12,,敢,勇敢,,
康軒,113學年,二年上,第七課,,10,東,8,,東,東西,,
康軒,113學年,二年上,第七課,,11,西,6,,西,西方,,
康軒,113學年,二年上,第七課,,12,直,8,,直,直線,,
康軒,113學年,二年上,第七課,,13,棒,12,,棒,球棒,,
康軒,113學年,二年上,第七課,,14,街,12,,街,逛街,,
康軒,113學年,二年上,第七課,,15,滿,14,,滿,滿意,,
康軒,113學年,二年上,第七課,,16,眼,11,,眼,眼鏡,,
康軒,113學年,二年上,第七課,,17,哪,10,,哪,轉哪轉,,
康軒,113學年,二年上,第七課,,18,思,9,,思,思考,,
康軒,113學年,二年上,第七課,,19,裳󠇡,14,ㄕㄤ˙,裳󠇡,衣裳󠇡,,
康軒,113學年,二年上,第七課,,20,慌,13,,慌,慌張,,
康軒,113學年,二年上,第十一課,,1,皮,5,,皮,皮膚,,
康軒,113學年,二年上,第十一課,,2,色,6,,色,顏色,,
康軒,113學年,二年上,第十一課,,3,具,8,,具,玩具,,
康軒,113學年,二年上,第十一課,,4,者,8,,者,忍者,,
康軒,113學年,二年上,第十一課,,5,洋,9,,洋,海洋,,
康軒,113學年,二年上,第十一課,,6,寒,12,,寒,寒冷,,
康軒,113學年,二年上,第十一課,,7,嘴,16,,嘴,嘴巴,,
康軒,113學年,二年上,第十一課,,8,伸,7,,伸,伸展,,
康軒,113學年,二年上,第十一課,,9,飽,13,,飽,飽足,,
康軒,113學年,二年上,第十一課,,10,泥,8,,泥,泥土,,
康軒,113學年,二年上,第十一課,,11,沙,7,,沙,沙灘,,
康軒,113學年,二年上,第十一課,,12,慌,13,,慌,慌張,,
康軒,113學年,二年上,第十一課,,13,服,8,,服,佩服,,
康軒,113學年,二年上,第十一課,,14,翅,10,,翅,雞翅,,
康軒,113學年,二年上,第十一課,,15,膀,14,,膀,肩膀,,
康軒,113學年,二年上,第十一課,,16,充,5,,充,充電,,
康軒,113學年,二年上,第十一課,,17,等,12,,等,等待,,
康軒,113學年,二年上,第十一課,,18,念,8,,念,想念,,
康軒,113學年,二年上,第十一課,,19,戴,17,,戴,戴口罩,,
康軒,113學年,二年上,第十一課,,20,扁,9,,扁,扁擔,,
康軒,113學年,二年上,第八課,,1,渴,12,,渴,口渴,,
康軒,113學年,二年上,第八課,,2,烏,10,,烏,烏雲,,
康軒,113學年,二年上,第八課,,3,喝,12,,喝,喝水,,
康軒,113學年,二年上,第八課,,4,瓶,11,,瓶,花瓶,,
康軒,113學年,二年上,第八課,,5,法,8,,法,辦法,,
康軒,113學年,二年上,第八課,,6,森,12,,森,森林,,
康軒,113學年,二年上,第八課,,7,林,8,,林,山林,,
康軒,113學年,二年上,第八課,,8,物,8,,物,動物,,
康軒,113學年,二年上,第八課,,9,旅,10,,旅,旅行,,
康軒,113學年,二年上,第八課,,10,行,6,,行,行人,,
康軒,113學年,二年上,第八課,,11,午,4,,午,午餐,,
康軒,113學年,二年上,第八課,,12,裝,13,,裝,裝潢,,
康軒,113學年,二年上,第八課,,13,許,11,,許,許多,,
康軒,113學年,二年上,第八課,,14,石,5,,石,寶石,,
康軒,113學年,二年上,第八課,,15,難,19,,難,難忘,,
康軒,113學年,二年上,第八課,,16,忘,7,,忘,忘記,,
康軒,113學年,二年上,第八課,,17,哈,9,,哈,笑哈哈,,
康軒,113學年,二年上,第八課,,18,但,7,,但,但是,,zh-CN
康軒,113學年,二年上,第八課,,19,熊,14,,熊,黑熊,,
康軒,113學年,二年上,第八課,,20,鴉,15,,鴉,烏鴉,,
康軒,113學年,二年上,第四課,,1,運,13,,運,運動,,
康軒,113學年,二年上,第四課,,2,動,11,,動,動作,,
康軒,113學年,二年上,第四課,,3,飄,20,,飄,飄揚,,
康軒,113學年,二年上,第四課,,4,熱,15,,熱,炎熱,,
康軒,113學年,二年上,第四課,,5,鬧,15,,鬧,鬧區,,
康軒,113學年,二年上,第四課,,6,舞,14,,舞,跳舞,,
康軒,113學年,二年上,第四課,,7,哇,9,,哇,好哇,,
康軒,113學年,二年上,第四課,,8,往,8,,往,往前,,
